Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,32489.7277309899,35457.6297578214,39780.9441368721,44366.7858688175,44918.8413832155,44277.1993400972,47186.8759969388,45936.9562817724,47535.4883792376,50485.2244135291,44536.3549705377,48181.7453541266,50765.7494665372,54545.135857765,53309.2035905065,54812.6661771023,58135.9939910203,55635.0006491223,58498.9743142433,..
Greenland,GRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2193539586.33793,2386809292.62872,2509143534.36503,2715185515.97237,2755589487.5574,2837491311.00522,2881652503.28138,2976237573.23712,2987592053.04785,3183767613.13363,3132039400.2811,3309838081.16792,3370887241.18687,3462603876.34978,3613246574.50507,3663823635.61473,3926166709.012,4290395274.14051,4483270596.14879,..
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,695555555.555555,698700666.666667,758683592.592593,825976037.037037,771275555.555555,771014814.814815,778655555.555555,799881481.481481,842618518.518518,911496296.296296,997007407.407407,1061640740.74074,1125685185.18519,1166514814.81481,1213485185.18519,1043411111.11111,1122800000,1231732103.7037,1323985600,1391435992.59259
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,6338.56011405358,6344.0383771432,6864.54816771858,7448.2040563865,6932.56472176781,6909.60169568597,6947.38136096464,7092.71985352677,7424.80212287327,7986.33421210788,8694.12438005692,9221.23461079424,9751.42661155932,10083.021279225,10462.7929159533,8968.55890108484,9622.24050459345,10535.4588771454,11308.2874249451,11871.6117006031
Grenada,GRD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1099133928.52618,1087761179.76988,1185644561.14748,1219939433.46284,1146288151.07891,1154288423.97651,1187112475.33669,1192607537.06932,1270986763.9944,1395680065.58143,1515375642.68552,1609230218.33648,1736355201.91495,1848147434.9335,1907436734.74985,1670787843.20161,1785107389.63748,2052376386.20236,2225731369.77757,2363736937.19831
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,4213000000,4238000000,4397000000,4658000000,4828000000,4949000000,4984000000,5265000000,5399000000,5610000000,5799000000,5901000000,6013000000,6051000000,6355000000,5916000000,6234000000,6910000000,..,..
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,25631.9776108052,25709.9351488422,26605.4324214756,28112.2316573422,29054.0581201519,29719.7967836082,29926.2052442913,31653.7506538168,32530.7593121483,33900.1486530583,35165.7014644795,35930.6594898711,36779.0078903909,37195.9503070464,39274.9431424899,36482.9363953675,38074.8793745801,41833.1517132825,..,..
Guam,GUM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,26783389293.922,29744246827.1839,33567850824.1039,38503720224.3166,37126148264.6383,40676578423.4871,46876006272.2387,49593929487.1263,52996446180.3474,57852152955.039,62186064757.9334,66053403363.7384,71653754107.104,73328365862.4329,77172317258.6478,77719464220.73,86455519686.8841,95641441234.943,104368413483.146,113199586004.477
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2046.46611650758,2225.1234753878,2458.81573919384,2763.05988172926,2611.64632773352,2805.25960237322,3168.98370607705,3286.61959336267,3444.15971264862,3689.14471813777,3893.50522093509,4060.13754974186,4324.99608157801,4352.94651790253,4511.99755157656,4477.61761796418,4912.62225721201,5358.70127494396,5758.30876298845,6150.02597767851
Guatemala,GTM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,71802368042.9119,77977560457.7367,85166064066.3275,89665975171.2427,90649270399.0407,94397176368.9234,100356396780.438,109525436435.117,118481713076.819,129165012532.449,142691589570.059,149695818679.895,158386820298.22,167560724569.429,183966419962.474,190017068738.276,208106516253.135,232272538658.502,249132470255.789,264474716594.799
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,4282468636.90501,4220019845.26341,6281918226.34408,6964179983.17212,6716905339.73136,6853467145.53089,6785137203.33153,7638044556.84656,8376613539.28278,8778473372.82124,8794201742.84609,8595955222.49719,10324668271.1362,11857030366.7891,13442861496.4454,14088693742.9464,17069115737.8259,19910452541.9219,22407615556.0571,25334307878.737
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,463.17768685098,446.980554135013,650.148575304743,703.532825784369,662.185914665575,659.235326211315,636.694958747648,699.353377212197,748.455020824734,765.146999389279,747.356966759448,711.996509782316,833.598621691121,933.273615633705,1031.34146480732,1053.66097696415,1244.96550477914,1416.59612011764,1555.49375806861,1717.02318120779
Guinea,GIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,13150834368.1347,13717651667.8331,15049832151.653,15973795087.6796,15891883770.6773,16859245457.7221,18172750157.873,19549354005.3136,20615455554.0816,21491243355.9802,22706690384.7223,27228620630.0338,33281442968.4819,36138275786.6167,40482435336.7228,44550864730.0015,51260936277.8168,57097045519.8568,62429641817.0929,67563663630.9152
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,639776040.688424,634781901.251494,753162998.015113,952667544.037289,890167833.369849,940112538.936436,1157074319.19388,1049412177.11413,1109682824.13594,1135250721.0374,1152384166.79638,1245074264.10396,1469978606.12143,1554133593.91699,1588767975.59018,1683619351.72486,1878659686.58993,1839048747.87671,2077816134.67419,2119865935.24909
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,463.073962650452,448.513075469701,519.069789794741,640.210331101753,583.190020139094,600.194298540768,719.539573498937,635.461653303881,654.304534409417,652.022501029449,645.066837207039,679.665386626818,783.123186602022,808.531613218504,807.425524872835,836.26731423732,912.484104692847,873.437861875428,964.927554218909,962.983627901892
Guinea-Bissau,GNB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1639425115.40234,1735045770.99008,1827670101.12209,1947171584.6124,2007141164.368,2145408523.39767,2366706434.42818,2315038823.09405,2401201175.1458,2534913686.70368,3090468072.90842,3342056307.07795,3907712651.79045,3955763485.57032,4401364261.13251,4651372626.0746,5113853513.57436,5784423379.20533,6260059859.57007,6720047738.84264
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,824880550.343965,2379817990.6918,2730971595.39574,3025187433.33637,3165663152.73351,3432912516.92427,3691384317.52178,4063088535.76331,4167800928.83553,4127660151.8087,4279840193.7046,4482697336.56174,4748174334.14044,4787636997.85343,5173760191.84652,5471256594.72422,8041362110.31175,14718388489.2086,16918503597.1223,24835899825.8993
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,1084.06541388904,3135.60553528326,3608.28685240188,4008.9628671603,4209.13230624565,4581.76179693492,4947.22170589917,5444.39751913913,5556.91231156932,5472.68820452237,5640.41560569466,5870.87823759835,6178.6650437298,6048.38697180418,6405.82443444562,6775.70939096303,9860.87014834386,17913.4928066879,20473.7002190617,29883.6341152001
Guyana,GUY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5144629329.77797,5575318912.16119,6138165415.04716,6366244373.57373,6636845682.44438,6995502297.45768,7510830548.78362,7930672473.7072,8400150803.44364,8405904168.05223,8656533235.33949,8793308785.64102,9408659458.00787,9848942431.25036,10694269146.4903,13581364399.677,18646751960.8246,32628001896.9885,45225503511.8058,66408625273.3259
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,7030149730.33692,7638739122.67242,9228637767.69009,10432962634.8748,11597002834.7786,11859312725.1448,13008746038.8867,13708925477.1304,14902488604.2421,15146883497.6331,14849629308.6025,14069277526.2278,15093357161.1498,16403864617.8458,15016090929.5125,14508222518.3018,20877414952.6375,20253551920.5516,19850585722.3241,25224154990.7946
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,775.845704056916,828.805700289589,984.566983448521,1094.66058421644,1196.8528706018,1209.72733503094,1312.03953552013,1361.39396587374,1457.83221179626,1460.18898613914,1411.12684746796,1318.40268167953,1395.23945184461,1496.38048970156,1352.17204191532,1290.32538667383,1835.44394078496,1760.62635668777,1705.75808460999,2142.62330526788
Haiti,HTI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,21995769796.1691,23075131412.5128,24815757912.8711,25966205176.8208,27665301315.3342,26419005242.4272,28338743512.0008,28499373298.6682,31101506421.0806,31905357619.7515,31841589929.642,34719284269.453,36124687052.1535,35046384798.4854,35947134169.5494,34891691692.7124,35658760079.8831,37558509107.2691,38184773698.6659,37477453598.1256
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,9757012696.56212,10917477066.1429,12361257680.5627,13881731875.7466,14587496229.1811,15839344591.9842,17710275685.4074,18528554397.5695,18499729214.904,19756533971.8698,20979791685.416,21717604952.1835,23136247990.5977,24067750760.499,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,34355805527.9795,37093565854.0437
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,1304.70039153826,1425.84780051892,1577.73789197407,1732.49062702803,1781.15703614674,1893.32722662035,2073.66121088074,2126.03474686503,2081.12843527945,2179.88171977271,2271.20265980349,2307.34468351082,2413.0076562942,2464.64241531918,2502.32744328073,2307.61494319511,2735.14751503977,3003.28996826399,3227.45762509776,3426.43483328923
Honduras,HND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,23960344227.6387,26321301510.4713,28707391566.7137,30498687000.3987,29940608307.778,31435174934.2812,33314349143.9269,35002761425.5249,36777848313.4206,40422044599.9769,44760245066.2342,48814099005.3134,53891605878.8263,55011170333.9628,57523228910.7116,54491208505.2883,63827909343.1217,71211813748.7635,76412349804.3719,81041415057.1236
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,181569311742.213,193535442896.365,211596944503.8,219278749139.734,214047795659.045,228638668727.291,248513617677.287,262628865879.697,275696879834.966,291459995978.893,309385622601.348,320860317562.562,341273289534.466,361731070995.726,363074545072.389,344943149590.058,368954169748.818,358679533984.718,381066399066.208,407106738445.069
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,26649.637724155,28224.0951563146,30593.9511738646,31515.5292103443,30697.5383861641,32550.136489179,35142.4879344543,36730.796195815,38403.7777145477,40315.3739510191,42432.1619740441,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49770.5642374739,48825.8441873536,50565.4647717265,54107.034521746
"Hong Kong SAR, China",HKG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,259443808617.76,286253009593.583,313015583455.807,325835542013.348,319783056302.779,345574196297.01,369685331700.329,372875436044.484,384196203206.691,394115663343.846,408626637207.136,416436291872.847,438127783294.236,453865391644.541,459644295764.893,435300511002.663,488411631115.747,503958247509.736,538875248007.027,565930796570.721
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,113098237570.929,115604111412.139,140123326896.329,158228265915.534,130807441076.16,131898737241.166,141712804953.868,128470269689.958,135646053778.582,141128696412.321,125244126623.289,128983560865.293,143335098991.862,161184691013.835,164936682033.992,158468487754.196,183282685440.486,177536698164.902,214022571311.24,222904723252.11
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,11212.2046968994,11478.4891640501,13934.605460375,15762.6322515113,13051.1831777184,13189.8433874768,14211.460557822,12950.1594488143,13739.4620151401,14352.501883174,12782.9412577973,13215.8605277789,14736.1668157258,16605.0570511887,17012.8598553199,16386.9308821258,19030.628130329,18483.6366867035,22312.1790289763,23310.7512733957
Hungary,HUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,172400813274.61,184969947263.833,191964742346.73,207878441304.937,207275141480.958,216934519611.679,229272125664.901,230205082153.03,242786701094.945,253655114129.22,264000114278.855,275019599716.579,289157120615.007,313129747062.98,345399739504.719,344108181960.693,374519891736.617,422741088429.769,435174441789.902,455509390728.313
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,16852963067.0496,17465318552.2941,21652505596.7528,18074622987.0185,13154414219.207,13751161917.7398,15221622925.9319,14751508133.5443,16125060515.3117,17867662177.8911,17517210519.0912,20793168030.9524,24728285177.4603,26260850582.0687,24681343649.2952,21629953194.0659,25770339317.3897,28696453180.1657,31452223861.9091,33462807982.85
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,56794.8501588953,57492.9342498703,69495.7267376825,56943.3704468563,41301.273219718,43237.0729488958,47714.5922308485,45995.5478789467,49804.9829978371,54576.7448146565,52951.6815110898,61987.9263620283,72010.1490316258,74452.1890731447,68452.23622306,59023.5663465778,69178.4046960961,75121.0152280628,79960.0961535662,82703.8579937471
Iceland,ISL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,11074925909.5813,12060170222.0007,12921528405.0239,13879915595.1021,13333310873.277,12647987098.348,13059433954.0833,13471498420.0286,14378252058.9283,15058763610.4313,16280817030.1433,17939410954.5851,19106258173.1222,20174853794.358,21822649369.3722,20447442733.9865,22951036648.8571,28049039292.067,30156746997.1461,31664276580.4617
India,IND,GDP (current US$),NY.GDP.MKTP.CD,820383763511.445,940259888787.721,1216736438834.96,1198895139005.92,1341888016994.9,1675615519484.96,1823051829894.55,1827637590410.41,1856721507621.58,2039126479154.52,2103588360044.94,2294796885663.16,2651474262755.45,2702929641648.74,2835606256558.19,2674851578587.27,3167270623260.47,3346107287730.93,3638489096033.86,3912686168582.21
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,710.488080408949,801.668353659022,1021.88707706826,992.519584923828,1094.94974598436,1347.51939071367,1445.46127486037,1429.32199520032,1432.84397512195,1553.88396075118,1583.99815907985,1707.50892912243,1950.10468280866,1966.25455171679,2041.42863698585,1907.04251637669,2239.61384367482,2347.44829434623,2530.12031278204,2696.66389984463
India,IND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3391057140645.14,3777405338051.76,4176965103209.64,4388857508366.17,4763102417294.42,5230655285642.35,5618380734786.9,6162754462198.7,6497743441802.88,6812807109169.83,7204580698460.8,7795524017465.34,8354710136357.47,9230789424534.98,9932850520576.54,9771021183358.88,11384367630967.9,13124053155136.1,14845911292307.9,16190819718797.5
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,285868619196.085,364570515618.357,432216737774.861,510228634992.258,539580085612.401,755094157621.936,892969104563.171,917869913332.649,912524136718.018,890814755533.537,860854232686.214,931877364037.698,1015618744159.73,1042271532988.63,1119099871350.2,1059054842698.48,1186509691086.73,1319101183380.15,1371169301563.62,1396300098190.97
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1238.21447629488,1558.31562847163,1823.21976255073,2124.55483920618,2218.48541852977,3065.68348377765,3579.46442466152,3632.27254030331,3566.60284506078,3441.06808464008,3288.22269725538,3521.46943457574,3798.88326174526,3860.95353090726,4106.94856160358,3853.70288774146,4287.17313995098,4730.83484836107,4876.30774512252,4925.43048751861
Indonesia,IDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1416205194355.19,1540185871057.7,1682286249852.04,1817815939022.92,1913691221459.02,2057500878595.33,2229511719014.97,2408290405583.69,2524244786997.21,2605517436520.51,2625201734355.44,2715764060542.74,2857305082359.12,3069918631697.01,3266185831776.73,3223404542894.6,3530623140454.75,3983074391531.86,4334743944551.08,4662887595103.26
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,224970371328.826,265602187406.199,349736591836.295,406070949550.867,414059094949.597,487069570461.36,629082257472.368,644019315003.54,500399839839.877,462284793280.825,409191686496.677,459042684192.698,489168731811.147,398880231367.268,333519146339.191,262186179355.944,383436202446.695,394362621793.035,404625655076.275,436906331671.859
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,3132.05081925856,3618.9160136791,4687.99166265915,5377.41150725587,5415.52280554144,6291.19443652344,8025.68743364356,8114.08099831877,6222.74194840326,5672.06372896319,4952.73355532178,5477.03712389913,5753.11544659399,4631.78709016514,3831.27894763337,2988.78122414716,4334.79268631354,4405.09291519791,4465.63766853306,4771.40029026226
"Iran, Islamic Rep.",IRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1034480975483.56,1119699630598.24,1243829453158.88,1270974781287.85,1291696494018.72,1383196224848.44,1449083552221,1295740677467.97,1250610246950.94,1255791375247.15,1131039620719.18,1221422583406.8,1281375169176.87,1277953990214.69,1162001171464.4,1237805777178.19,1322577157396.53,1470380001563.54,1600138337693.92,1688651728561.7
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,50065104667.8159,65147051918.0219,88837057319.5179,131614434153.505,111657580326.315,138516722649.573,185749664444.444,218002476129.472,234637675128.645,228415656174.957,166774104959.102,166743557747.671,187217660050.676,227367469034.031,233636097800.338,180898797516.874,209691945713.103,287372232137.931,268881051643.549,279641257615.385
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1762.39360423421,2276.55435744086,3128.99010329066,4542.96609046032,3714.71205987194,4461.75196161555,5775.54229080293,6477.59618450955,6650.35282247395,6249.39226978969,4440.14189252367,4334.42096404188,4759.2846435467,5646.68932074742,5671.8568632942,4295.18945121228,4868.49431080783,6520.73154560584,5965.31835077761,6073.61032342708
Iraq,IRQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,268650501076.713,292549681426.897,306150208636.96,337724546711.309,351290680598.811,378324820663.84,415269270855.8,484698181757.22,517535382527.478,481300153146.581,350607538727.124,349270949154.251,400912993904.789,484572670623.272,504546085405.449,445338053116.048,548372044650.92,634224994897.802,660448460341.748,665966378219.474
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,211876989655.907,232180617162.279,270079279419.5,275447471451.063,236443117248.477,221985621537.5,241337364609.738,227270922957.327,243301556084.989,266787238499.03,302391428540.035,305733136180.907,348532394023.595,395461216460.418,407124824064.995,436555518400.451,531306516907.984,548570250341.987,551394889339.778,577389475009.922
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,50933.0216095589,54329.1618599624,61396.417461176,61353.1065629523,52133.0909237885,48679.4026820361,52692.7813135606,49411.7387476787,52619.2123745817,57278.2590911107,64311.8234684057,64192.9418053178,72198.1076995377,80738.9628834696,81810.1926481407,86622.5067251295,103961.976350649,105234.511567597,103887.800388081,107316.337306921
Ireland,IRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,168336054806.382,189029911943.719,205800481424.432,198299092484.809,188081266066.874,197076149002.53,208511613167.804,214918771383.305,225821495313.278,245187087093.32,336695182891.5,347739763486.59,388369654017.787,422696075807.799,457946413933.007,492886866396.886,597445848156.993,709490152389.069,662924221900.406,705755786877.782
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,3032411026.94919,3422733202.4501,4466350655.89909,5928791505.35144,5486921247.07323,5920369789.50182,6565667052.79737,6690228371.66909,7001175622.71266,7708454412.32126,7084800892.22284,6846377563.00683,6979788333.50279,7491649455.92717,7314967866.28289,6684225641.02564,7931193222.06405,7431257410.92713,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,38135.8597885858,42627.5089352891,55040.2437046236,72276.7741329461,66156.105656847,70587.3140283741,77808.8579649376,79329.2034347434,83207.6588430451,91885.4528718026,84753.5187422732,82025.9454509241,83481.3038489014,89393.8244248812,87127.5517977404,79513.5330346598,94299.969348965,88328.548125887,..,..
Isle of Man,IMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,147519922009.047,158900547825.306,184681214673.45,221231658862.876,213403181852.86,239679036634.372,268094998225.028,263589172712.391,298478070673.058,315017088116.716,303469434072.296,321940971558.016,358451839052.991,376299083108.497,400645216358.857,410768352657.612,489851549972.347,525181008025.57,512184638998.974,540379921261.681
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,21286.8388636595,22527.2619795719,25721.2594077311,30269.217773489,28508.4938886475,31439.0887027614,34522.5215979073,33321.4300881602,37034.3161080785,38343.3046626235,36213.1041481958,37671.5389138798,41138.470964272,42362.6652754196,44250.6313628073,44575.5719045492,52270.9040241956,54949.621556429,52003.7200729997,54176.6844383302
Israel,ISR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,178110404884.452,185974881025.615,202951818634.872,205259145041.445,210324347477.595,224559403175.516,243177744771.993,256962642572.43,280691146082.656,286039801420.52,300585585980.463,326364570143.785,343921515244.162,356999652016.665,374158164922.827,377407052497.651,432603337813.424,511940108074.608,525948204389.143,555481708109.946
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1864982261286.85,1958563654385.64,2222524108127.65,2417508414187.19,2209484319012.65,2144936254535,2306974020278.21,2097929495121.68,2153225581941.46,2173255507985.84,1845428048839.1,1887111188176.93,1970720904584.71,2099435266458.67,2019606796583.53,1907481094079.23,2179207773596.09,2104067630319.46,2304605139862.79,2372774547793.12
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,32062.723833669,33537.1286994269,37826.1754554823,40828.5795580937,37099.6133958219,35856.8625485539,38432.3742820019,34854.3949441965,35701.6746002376,36028.3494022349,30639.8829751432,31391.5692898108,32844.115660604,34904.1081923834,33812.788724868,32091.4866621366,36852.5425414951,35653.9042103495,39065.4244365633,40226.0472416173
Italy,ITA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1753016877957.85,1895691665643.8,2004103450704.83,2097398729606.2,2053694261322.75,2092362873127.09,2184513771818.95,2183804737265.14,2198918891792.88,2211700088150.52,2252253163528.53,2433618302347.89,2528635516998.96,2609651815348.66,2787073032822.59,2641203589480.81,2946333608376.65,3319366253339.18,3415333338674.66,3589121540312.88
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,11243865777.7131,11930179089.8855,12799600047.1845,13709401520.0326,12120458114.8318,13220549908.2494,14444661522.1463,14807086555.5283,14264205152.6126,13899217679.9219,14188936918.0036,14077096676.6213,14808985132.7722,15730792876.2656,15830766531.1474,13812421835.7369,14657586159.4316,17097760686.7775,19423355367.2372,19930288337.028
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4184.43974867497,4417.00127135363,4716.48612542727,5029.80095281745,4428.38153333557,4809.977380312,5232.63644918132,5340.83333232158,5124.21301411137,4975.11325459872,5062.8955502426,5009.79448724295,5259.31332766957,5578.10347525832,5607.24299266608,4879.44025773374,5165.33782130331,6022.15339791763,6839.72502408181,7019.74634780454
Jamaica,JAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,20708227645.6423,21965707098.4358,22883875381.3583,23135445417.6733,22266634916.3324,22208837625.3628,23059255170.7083,23214929063.4246,24023892586.5579,24397287651.2427,25182384150.2051,26411115826.8499,27651386383.771,28300462384.3033,28468528877.0366,25451633088.1949,27176946493.566,30634742220.3548,32563744657.7294,33111437467.4481
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4831467035389.8,4601663122649.92,4579750920354.81,5106679115127.3,5289493117993.89,5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5040880939324.86,5117993853016.51,5054068005376.28,5039148168861.22,4262463317796.53,4213167237905.83,4026210821146.81
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40028.7341726762,40094.5599795288,34065.6438962526,33836.1756271617,32475.8924992191
Japan,JPN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4110440479265.64,4300322202225.7,4482081297524.2,4517267516318.56,4295629000666.77,4525401285474.55,4629400479632.82,4799612889015.1,5021591088716.88,5034454618847.27,5200905340128.5,5158900389806.62,5262254961496.84,5344060957173.06,5404462313923.94,5356710635860.81,5574650884739.54,5930403853110.9,6212962918547.56,6407671854496.88
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,12588998589.5628,15056981664.3159,17110437235.543,22658715989.3302,24537876056.338,27133804225.3521,29524149154.9296,31634561690.1408,34454440140.8451,36847643521.1268,38587017887.3239,39892551126.7606,41608435915.493,43370860704.2254,44503006338.0282,43700383098.5916,46296100140.8451,48764963380.2817,51088476338.0282,53352289577.4648
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2087.87079273635,2342.63459574933,2506.20599484139,3241.6524135556,3435.8337590698,3718.46571622945,3946.85503855525,4169.50470054618,4311.21916713038,4191.18050084986,4042.75678097555,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135,4183.49998326866,4332.25159897931,4466.08314208575,4618.09592498567
Jordan,JOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,46409399612.5231,51712316825.587,57455973870.5506,62791457385.8143,66352659859.5362,68713655220.9253,72050912802.1938,73887520573.5489,78452380693.4733,80397356421.9829,85588348124.0501,87534483836.1905,94825378274.4728,94604332953.0972,100626037104.859,104080200892.953,101616771489.092,111743557894.989,119103273959.643,125019343386.99
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,57123671733.8952,81003864630.018,104849915058.376,133441648851.982,115308686941.38,148047348240.643,192626464617.071,207998568865.789,236634603409.089,221415613595.469,184388404706.042,137278320084.171,166805788827.233,179339977690.485,181667184854.501,171082365861.423,197112255360.612,225496328925.494,261840101059.923,288406138230.669
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3577.35804001782,5030.13494711519,6449.43931096532,8123.54705891736,6938.01175663001,8793.07589980782,11287.1464926039,12018.7966527993,13478.459627612,12427.7094576939,10196.1226255982,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648,9983.60103576902,11255.3396437881,12879.4275257974,14005.3487362345
Kazakhstan,KAZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,211196657907.107,241004547154.978,269564507813.482,283825255031.34,289002744475.035,313868548165.779,344049455918.982,369783340663.465,417039504506.503,426844567293.671,406611059018.014,422786764645.624,447143865260.692,475138151280.585,551108130794.884,565757228613.755,650469813945.991,719143972705.045,783017688189.349,840445512071.735
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,18737895512.7378,25825512284.2891,31958195182.2406,35895153327.8497,42347217912.9176,45405615063.7551,46869473150.61,56396704671.5777,61671440407.8387,68285796514.2896,70120446896.8359,74815144163.8931,82036510877.2599,92202979985.2863,100378436207.371,100657505750.545,109703658904.994,114448978152.637,108038588970.595,124498691699.125
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,523.456312433863,699.80237063381,840.201439476765,915.54435473604,1047.9678324485,1091.51873101194,1096.14499807675,1285.00536171512,1370.87885214659,1482.81566253497,1489.11959777284,1554.12610314423,1667.48447230835,1836.45275528993,1960.40808854893,1927.66459027849,2061.35622089594,2109.56288513137,1952.30457929636,2206.1349785176
Kenya,KEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,78347607390.589,85991146841.4899,94371493369.4559,96413190295.6955,100215839417.265,109607761069.453,117598023944.482,124961878452.748,139746695151.583,154709329446.165,173206956148.628,188546457052.59,205511364865.135,221491717233.004,240006995767.663,250255393335.358,284129273925.386,319179328511.243,349035957917.845,373549891750.11
